sensor_name,source_address,timestamp,mean_rssi,count
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:38Z,-47,3
A01,ff:ff:ff:ff:ff:ff,2024-04-09T19:18:38Z,-68,2
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:39Z,-70.2,5
A01,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,2024-04-09T19:18:39Z,-78.5,8
A01,5e8dc32b06c7bf66b44eb6426c23daa1316a6b318ed907c4b0ee94dada4b6983,2024-04-09T19:18:39Z,-68.6,5
A01,ecc8d72271c6b808784d96bed26f914ebb7a50fa2f68ce4800e20fb745a15727,2024-04-09T19:18:39Z,-79,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:39Z,-79,1
A01,0551fcdacd6503c13d4ff9cd4b5dc582248d80ed18dee49c1e292c2bef390698,2024-04-09T19:18:39Z,-77,3
A01,d8dd6ff0ea18d82eed0d3ff2d44462933e4d7dbc7fc696b673c17e852ca118d4,2024-04-09T19:18:39Z,-79,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:39Z,-37,1
