sensor_name,source_address,source_address_randomized,timestamp,median_rssi,count
A02,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,1,2024-04-09T19:18:32Z,-31,1
A02,ea1ffca425d0fb56732c5a68870bbe562140c440f9171bc934ccf2d522f46603,0,2024-04-09T19:18:38Z,-71,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:30Z,-61,2
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,1,2024-04-09T19:18:26Z,-68,2
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,1,2024-04-09T19:18:34Z,-61,2
A02,fcc181fd2400e7e9c55576bddafde2dfbfc1f29dd3f7e9a829304935e908aa85,1,2024-04-09T19:18:28Z,-57,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:22Z,-79,1
A02,aab10b172f5eccd62ecde1fab3ebbae77b152dfa1a7f7ff741671390d7362bfb,0,2024-04-09T19:18:31Z,-77,1
A02,02dfc000266fd7a773c4728173d040cba4ea7f94067fdab63e21bf589cb17e2a,0,2024-04-09T19:18:31Z,-59,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,1,2024-04-09T19:18:30Z,-79,1
A02,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,1,2024-04-09T19:18:35Z,-72,4
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:24Z,-57,1
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,2024-04-09T19:18:35Z,-59,1
A02,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,0,2024-04-09T19:18:26Z,-63,1
A02,83ddada946aebb02d0d2f6cd53335e273a3d22d94897c2a1b845c130e367fd27,1,2024-04-09T19:18:28Z,-77,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:37Z,-64,4
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:32Z,-65,2
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:34Z,-63,1
A02,232e8b122668f472f175a169abd7ba7c5b184f72b4392725409af3504cc1b1e6,1,2024-04-09T19:18:23Z,-77,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:30Z,-73,1
A02,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,0,2024-04-09T19:18:33Z,-59,1
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,2024-04-09T19:18:36Z,-65,3
A02,d605e6d9b99d8a6def28e3b9a9606665000569b18954d1a965c33a695b0e0fb4,0,2024-04-09T19:18:23Z,-59,1
A02,ef27698d706f9e59d717591e2687ca07166ef06ab8d30a828e1e9194e5cf9e4b,1,2024-04-09T19:18:34Z,-79,1
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,1,2024-04-09T19:18:27Z,-79,1
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,1,2024-04-09T19:18:40Z,-71,6
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,1,2024-04-09T19:18:28Z,-79,1
A02,50a425362264daa0477f2e52c3060eeed251f265fb2e970099cf4f2555b46b1e,1,2024-04-09T19:18:35Z,-69,3
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:33Z,-71,5
A02,8e808f2c6c4a21f24b012b5038a8cf544fce3c05c0c0e3bb82480736d32319dd,0,2024-04-09T19:18:26Z,-69,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:25Z,-73,1
A02,aab10b172f5eccd62ecde1fab3ebbae77b152dfa1a7f7ff741671390d7362bfb,0,2024-04-09T19:18:37Z,-73,1
A02,01f37d672ab24e5b1efc9eb702b837b79ed01b5e16a8b956a258f48371d51cf6,0,2024-04-09T19:18:27Z,-75,1
A02,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,0,2024-04-09T19:18:22Z,-75,1
A02,ce09f1f56e198ae8490bfd0ed7fc39ac62de0abd2c1899ea4606213f54841cab,0,2024-04-09T19:18:31Z,-61,1
A02,ef27698d706f9e59d717591e2687ca07166ef06ab8d30a828e1e9194e5cf9e4b,0,2024-04-09T19:18:27Z,-61,1
A02,af37562fae652acb8dbb86da3fe632d5cdb54bff6841657f40f85e393a2d1f2c,0,2024-04-09T19:18:28Z,-61,1
A02,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,2024-04-09T19:18:34Z,-79,1
A02,ef27698d706f9e59d717591e2687ca07166ef06ab8d30a828e1e9194e5cf9e4b,1,2024-04-09T19:18:38Z,-73,1
A02,a495c7e37a95306dc9892f62c182a7a5d18a06a6e8e9cbf5db931db4857ad665,0,2024-04-09T19:18:35Z,-77,1
A02,d37065518377ceda15b918d7cbe62cb31644a7931f4fe52335323d4697ec0d34,1,2024-04-09T19:18:36Z,-71,1
A02,bb882772e19725b55510ae8546547dca4629643d77afde3fc7480e9f13391fc7,1,2024-04-09T19:18:32Z,-73,1
A02,d37065518377ceda15b918d7cbe62cb31644a7931f4fe52335323d4697ec0d34,0,2024-04-09T19:18:34Z,-79,1
A02,83ddada946aebb02d0d2f6cd53335e273a3d22d94897c2a1b845c130e367fd27,0,2024-04-09T19:18:38Z,-79,1
A02,d37065518377ceda15b918d7cbe62cb31644a7931f4fe52335323d4697ec0d34,1,2024-04-09T19:18:38Z,-71,1
A02,eafcb5ead273a799dff9150f7d484f04a47add626290138bc709b5961b009b9a,1,2024-04-09T19:18:28Z,-55,1
A02,eafcb5ead273a799dff9150f7d484f04a47add626290138bc709b5961b009b9a,1,2024-04-09T19:18:40Z,-79,1
A02,8e808f2c6c4a21f24b012b5038a8cf544fce3c05c0c0e3bb82480736d32319dd,1,2024-04-09T19:18:27Z,-77,1
A02,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,2024-04-09T19:18:32Z,-73,4
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,1,2024-04-09T19:18:34Z,-77,5
A02,7d3ac2631a37b9786862c78185649852645156e593d027d5e6231408fc30f46c,0,2024-04-09T19:18:30Z,-61,1
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,0,2024-04-09T19:18:41Z,-69,3
A02,2e326daccc0023b3c175d60aa22beb74a0c2c235f0768f627f6ea3ebd13c1162,1,2024-04-09T19:18:23Z,-75,1
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,1,2024-04-09T19:18:25Z,-79,1
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,2024-04-09T19:18:40Z,-73,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:40Z,-73,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:24Z,-73,1
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,2024-04-09T19:18:27Z,-73,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:23Z,-71,1
A02,50a425362264daa0477f2e52c3060eeed251f265fb2e970099cf4f2555b46b1e,0,2024-04-09T19:18:42Z,-73,1
A02,bb882772e19725b55510ae8546547dca4629643d77afde3fc7480e9f13391fc7,0,2024-04-09T19:18:32Z,-73,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:40Z,-73,1
A02,fb5fb72821662800426fc6c86d387d75faf1158735cf5f1623c5895eeacd96ba,1,2024-04-09T19:18:37Z,-72,2
A02,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,1,2024-04-09T19:18:34Z,-74,2
A02,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,1,2024-04-09T19:18:30Z,-79,1
A02,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,1,2024-04-09T19:18:37Z,-71,3
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:40Z,-71,4
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,1,2024-04-09T19:18:23Z,-71,1
A02,c346784c431035bb42691f4044558f79d46f374b11d1ba787cf610cb552e5a8c,1,2024-04-09T19:18:33Z,-69,1
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,2024-04-09T19:18:24Z,-57,1
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,0,2024-04-09T19:18:35Z,-63,2
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,1,2024-04-09T19:18:39Z,-71,5
A02,1917ed78f544b0afa72f689a4b212f9de81f916b0084279f1c81df8cf7ba62c1,1,2024-04-09T19:18:33Z,-71,1
A02,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,1,2024-04-09T19:18:41Z,-72,2
A02,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,1,2024-04-09T19:18:38Z,-72,2
A02,d605e6d9b99d8a6def28e3b9a9606665000569b18954d1a965c33a695b0e0fb4,1,2024-04-09T19:18:33Z,-69,2
A02,bb882772e19725b55510ae8546547dca4629643d77afde3fc7480e9f13391fc7,1,2024-04-09T19:18:39Z,-75,5
A02,2f6b15841505a07537c49abc0fa6bbbaf1e79700236297d0ca4b1e01f9449083,1,2024-04-09T19:18:29Z,-73,1
A02,d37065518377ceda15b918d7cbe62cb31644a7931f4fe52335323d4697ec0d34,0,2024-04-09T19:18:26Z,-65,1
A02,fb5fb72821662800426fc6c86d387d75faf1158735cf5f1623c5895eeacd96ba,0,2024-04-09T19:18:32Z,-65,1
A02,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,0,2024-04-09T19:18:34Z,-65,1
A02,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,0,2024-04-09T19:18:41Z,-77,3
A02,2f6b15841505a07537c49abc0fa6bbbaf1e79700236297d0ca4b1e01f9449083,0,2024-04-09T19:18:27Z,-63,1
A02,bb882772e19725b55510ae8546547dca4629643d77afde3fc7480e9f13391fc7,1,2024-04-09T19:18:31Z,-71,3
A02,a495c7e37a95306dc9892f62c182a7a5d18a06a6e8e9cbf5db931db4857ad665,1,2024-04-09T19:18:36Z,-69,1
A02,6ef6760efda5dbb901f7696fea6e1a2ef708513862f685174921c3ca3235474c,1,2024-04-09T19:18:33Z,-75,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,1,2024-04-09T19:18:31Z,-73,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:29Z,-74,2
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,1,2024-04-09T19:18:41Z,-73,3
A02,232e8b122668f472f175a169abd7ba7c5b184f72b4392725409af3504cc1b1e6,1,2024-04-09T19:18:29Z,-73,1
A02,bb882772e19725b55510ae8546547dca4629643d77afde3fc7480e9f13391fc7,1,2024-04-09T19:18:36Z,-59,1
A02,aab10b172f5eccd62ecde1fab3ebbae77b152dfa1a7f7ff741671390d7362bfb,1,2024-04-09T19:18:37Z,-59,1
A02,aa8804663cbf4772f6b1707a29e21f30063d2cdcdcb8c9bb0465afa409ae3c1f,1,2024-04-09T19:18:33Z,-63,1
A02,d37065518377ceda15b918d7cbe62cb31644a7931f4fe52335323d4697ec0d34,1,2024-04-09T19:18:34Z,-63,1
A02,ef27698d706f9e59d717591e2687ca07166ef06ab8d30a828e1e9194e5cf9e4b,1,2024-04-09T19:18:30Z,-69,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,1,2024-04-09T19:18:25Z,-67,1
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,2024-04-09T19:18:30Z,-69,1
A02,a27677a7bb89aae3ff8c811868f0d2c518cdbd2965cc3b647a729120845dfd3a,1,2024-04-09T19:18:32Z,-67,2
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:38Z,-71,9
A02,ef27698d706f9e59d717591e2687ca07166ef06ab8d30a828e1e9194e5cf9e4b,1,2024-04-09T19:18:28Z,-79,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:43Z,-72,6
A02,ef27698d706f9e59d717591e2687ca07166ef06ab8d30a828e1e9194e5cf9e4b,1,2024-04-09T19:18:44Z,-75,1
A02,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,1,2024-04-09T19:18:31Z,-77,1
A02,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,1,2024-04-09T19:18:32Z,-75,1
A02,eeb5f2c4b9176a5df82fda358ea9ae8fc1a79bdef067ea6957c28017ba158e26,1,2024-04-09T19:18:41Z,-77,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:37Z,-71,4
A02,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,1,2024-04-09T19:18:35Z,-75,1
A02,d605e6d9b99d8a6def28e3b9a9606665000569b18954d1a965c33a695b0e0fb4,0,2024-04-09T19:18:41Z,-55,1
A02,5e8dc32b06c7bf66b44eb6426c23daa1316a6b318ed907c4b0ee94dada4b6983,1,2024-04-09T19:18:29Z,-67,1
A02,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,0,2024-04-09T19:18:30Z,-77,1
A02,d37065518377ceda15b918d7cbe62cb31644a7931f4fe52335323d4697ec0d34,1,2024-04-09T19:18:31Z,-68,2
A02,232e8b122668f472f175a169abd7ba7c5b184f72b4392725409af3504cc1b1e6,1,2024-04-09T19:18:43Z,-73,1
A02,f773bcd074613d7efb5bcdb2209fc52a194a535e32b64d03c2ad7d270342e496,1,2024-04-09T19:18:37Z,-71,1
A02,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,2024-04-09T19:18:28Z,-75,1
A02,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,1,2024-04-09T19:18:37Z,-64,2
A02,070dd56df4e01b8933836f5563a25cca19f423f37c63c3602448102b30fafbb4,1,2024-04-09T19:18:43Z,-57,1
A02,83ddada946aebb02d0d2f6cd53335e273a3d22d94897c2a1b845c130e367fd27,1,2024-04-09T19:18:29Z,-57,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:26Z,-77,1
A02,e2b4004758e41966dbe886854f184076ffbb37e7f24d19f1bb97bd147244671e,1,2024-04-09T19:18:32Z,-65,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:27Z,-67,1
A02,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,1,2024-04-09T19:18:26Z,-79,1
A02,35e2b645781fceedde5db10b4c6415b62c2b652b64079c9d0f2b09c9fc0099ed,0,2024-04-09T19:18:35Z,-79,1
A02,ef27698d706f9e59d717591e2687ca07166ef06ab8d30a828e1e9194e5cf9e4b,1,2024-04-09T19:18:40Z,-77,1
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,1,2024-04-09T19:18:32Z,-77,1
A02,0551fcdacd6503c13d4ff9cd4b5dc582248d80ed18dee49c1e292c2bef390698,1,2024-04-09T19:18:28Z,-79,1
A02,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,1,2024-04-09T19:18:27Z,-79,1
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,1,2024-04-09T19:18:34Z,-71,2
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:29Z,-73,2
A02,8e808f2c6c4a21f24b012b5038a8cf544fce3c05c0c0e3bb82480736d32319dd,1,2024-04-09T19:18:42Z,-69,1
A02,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,2024-04-09T19:18:38Z,-65,2
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:29Z,-67,1
A02,ec1a957e646c6bec8a4b252ec986c7e5d299c5d783706560eaeee2971b8b63bc,1,2024-04-09T19:18:45Z,-72,2
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:43Z,-67,2
A02,5e8dc32b06c7bf66b44eb6426c23daa1316a6b318ed907c4b0ee94dada4b6983,0,2024-04-09T19:18:42Z,-68,2
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,2024-04-09T19:18:45Z,-71,2
A02,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,0,2024-04-09T19:18:38Z,-69,1
A02,5e8dc32b06c7bf66b44eb6426c23daa1316a6b318ed907c4b0ee94dada4b6983,0,2024-04-09T19:18:28Z,-69,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:43Z,-67,3
A02,88a59ec9a1fe24435cf601f415e2d1ab59903601e8213f0e337464305b61fc41,0,2024-04-09T19:18:40Z,-67,2
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,2024-04-09T19:18:26Z,-67,1
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,1,2024-04-09T19:18:42Z,-72,2
A02,d605e6d9b99d8a6def28e3b9a9606665000569b18954d1a965c33a695b0e0fb4,0,2024-04-09T19:18:28Z,-67,1
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,2024-04-09T19:18:28Z,-69,1
A02,d37065518377ceda15b918d7cbe62cb31644a7931f4fe52335323d4697ec0d34,0,2024-04-09T19:18:28Z,-67,1
A02,d605e6d9b99d8a6def28e3b9a9606665000569b18954d1a965c33a695b0e0fb4,0,2024-04-09T19:18:44Z,-67,1
A02,d605e6d9b99d8a6def28e3b9a9606665000569b18954d1a965c33a695b0e0fb4,0,2024-04-09T19:18:34Z,-69,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,1,2024-04-09T19:18:41Z,-71,1
A02,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,1,2024-04-09T19:18:46Z,-75,1
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,0,2024-04-09T19:18:46Z,-66,2
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:37Z,-67,2
A02,23fb466b8162197ee2bfe7c0eec70339c4b97ec87d6f5fea748c084c33498297,1,2024-04-09T19:18:40Z,-79,1
A02,f773bcd074613d7efb5bcdb2209fc52a194a535e32b64d03c2ad7d270342e496,0,2024-04-09T19:18:42Z,-65,1
A02,43f18c361e20521c44d0fc5dd1b2037ff98a54b59fb4b4b4c13a33ec72e14f20,0,2024-04-09T19:18:40Z,-69,1
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,0,2024-04-09T19:18:38Z,-74,2
A02,50a425362264daa0477f2e52c3060eeed251f265fb2e970099cf4f2555b46b1e,0,2024-04-09T19:18:43Z,-67,1
A02,367e14cf6804dbf2922703b2dd44fc406516954435b8eff628341f08f4922430,0,2024-04-09T19:18:40Z,-67,1
A02,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,0,2024-04-09T19:18:36Z,-70,2
A02,b17ed5312eb79bf3dc4f0a4df483f95f24ea693a2850391b1a0b9874cfa0ed85,1,2024-04-09T19:18:44Z,-69,2
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:35Z,-68,4
A02,05d29a432f4ff4c5f2e49e185334619d4365ef65370fcf9891bc7b1f8c0a68b6,1,2024-04-09T19:18:32Z,-67,1
A02,eafcb5ead273a799dff9150f7d484f04a47add626290138bc709b5961b009b9a,1,2024-04-09T19:18:34Z,-69,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:31Z,-71,3
A02,ef27698d706f9e59d717591e2687ca07166ef06ab8d30a828e1e9194e5cf9e4b,0,2024-04-09T19:18:32Z,-69,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:45Z,-70,2
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,2024-04-09T19:18:30Z,-59,2
A02,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,0,2024-04-09T19:18:40Z,-69,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:44Z,-71,4
A02,fb5fb72821662800426fc6c86d387d75faf1158735cf5f1623c5895eeacd96ba,1,2024-04-09T19:18:40Z,-77,3
A02,d605e6d9b99d8a6def28e3b9a9606665000569b18954d1a965c33a695b0e0fb4,1,2024-04-09T19:18:31Z,-75,1
A02,ef27698d706f9e59d717591e2687ca07166ef06ab8d30a828e1e9194e5cf9e4b,0,2024-04-09T19:18:34Z,-74,2
A02,232e8b122668f472f175a169abd7ba7c5b184f72b4392725409af3504cc1b1e6,0,2024-04-09T19:18:32Z,-69,1
A02,12604a027caa0b5b78a6ce8b88ca78359f39aa21a16bd7ce9edf5dc1fbc99713,1,2024-04-09T19:18:42Z,-79,1
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,1,2024-04-09T19:18:30Z,-79,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:45Z,-73,8
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,0,2024-04-09T19:18:44Z,-69,1
A02,f4598090c82e81df3eda666389d60bc62d0f98b003206ad78cbf686bb5f9527d,0,2024-04-09T19:18:42Z,-69,1
A02,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,2024-04-09T19:18:37Z,-67,1
A02,ecc8d72271c6b808784d96bed26f914ebb7a50fa2f68ce4800e20fb745a15727,1,2024-04-09T19:18:31Z,-67,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:35Z,-71,7
A02,d8dd6ff0ea18d82eed0d3ff2d44462933e4d7dbc7fc696b673c17e852ca118d4,0,2024-04-09T19:18:30Z,-67,1
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,1,2024-04-09T19:18:31Z,-69,1
A02,5e8dc32b06c7bf66b44eb6426c23daa1316a6b318ed907c4b0ee94dada4b6983,1,2024-04-09T19:18:39Z,-75,1
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,2024-04-09T19:18:39Z,-67,1
A02,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,0,2024-04-09T19:18:37Z,-77,1
A02,d605e6d9b99d8a6def28e3b9a9606665000569b18954d1a965c33a695b0e0fb4,0,2024-04-09T19:18:40Z,-65,2
A02,1917ed78f544b0afa72f689a4b212f9de81f916b0084279f1c81df8cf7ba62c1,1,2024-04-09T19:18:36Z,-74,2
A02,fb5fb72821662800426fc6c86d387d75faf1158735cf5f1623c5895eeacd96ba,1,2024-04-09T19:18:34Z,-75,1
A02,d37065518377ceda15b918d7cbe62cb31644a7931f4fe52335323d4697ec0d34,0,2024-04-09T19:18:45Z,-69,1
A02,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,0,2024-04-09T19:18:31Z,-67,1
A02,fe37d9f887c6afc4ff2f686f8888df37c4d4bffd9dd7da66e07c499624cd1436,1,2024-04-09T19:18:39Z,-69,3
A02,fb5fb72821662800426fc6c86d387d75faf1158735cf5f1623c5895eeacd96ba,0,2024-04-09T19:18:30Z,-47,1
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,2024-04-09T19:18:31Z,-47,1
A02,26233aca75dec515bd884b820a8a1f1587d713a20bac657335e9230c9585d3b7,0,2024-04-09T19:18:33Z,-47,1
A02,d605e6d9b99d8a6def28e3b9a9606665000569b18954d1a965c33a695b0e0fb4,1,2024-04-09T19:18:39Z,-73,4
A02,84f5d44e3452b1c8c103f5b9c90a1c81866392ba29c7ef90718015cfb2a3531d,1,2024-04-09T19:18:46Z,-67,1
A02,19afad1e2c6f37b57cce6a2c2d5ceb3de6d018f0521c6d823bc2eea1f83ce7ef,0,2024-04-09T19:18:37Z,-69,1
A02,1917ed78f544b0afa72f689a4b212f9de81f916b0084279f1c81df8cf7ba62c1,0,2024-04-09T19:18:28Z,-69,1
A02,ca35b18e9b1eef7e6c9f8bb388b349e5a3a9ffbfeb4898552bfeeab20c9fec8c,0,2024-04-09T19:18:44Z,-67,1
A02,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,2024-04-09T19:18:43Z,-73,1
A02,8e808f2c6c4a21f24b012b5038a8cf544fce3c05c0c0e3bb82480736d32319dd,0,2024-04-09T19:18:36Z,-75,1
A02,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,1,2024-04-09T19:18:36Z,-67,1
A02,f773bcd074613d7efb5bcdb2209fc52a194a535e32b64d03c2ad7d270342e496,0,2024-04-09T19:18:39Z,-71,1
A02,b61a0d99ab14af6b7d6fb9bf0e689ad05e22730eb38bec0a2b24578a9580376c,0,2024-04-09T19:18:36Z,-71,1
