timestamp,type,subtype,strength,source_address,source_address_randomized,destination_address,destination_address_randomized,access_point_name,access_point_address,access_point_address_randomized,sequence_number,channel,sensor_name,info
2024-04-09T19:17:27.536121,management,probe-response,-65,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,767dcce0bef280209ebb9401ddd0694ebd4ca7c7703e3c0269cb86d6592e0012,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,604,6,A01,""
2024-04-09T19:17:27.541249,management,probe-response,-67,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,767dcce0bef280209ebb9401ddd0694ebd4ca7c7703e3c0269cb86d6592e0012,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,607,6,A01,""
2024-04-09T19:17:27.635933,management,probe-response,-67,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,00333fd8244862428d22a482df516ae0315c33a83a9d32e9bf8bc2b0de978467,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,611,6,A01,""
2024-04-09T19:17:27.746452,management,probe-request,-67,d94147cf12befe41bb40dd7957733c54442de7a9d45a75ec3c747856c4bdc129,1,ff:ff:ff:ff:ff:ff,1,(n/a),ff:ff:ff:ff:ff:ff,1,990,1,A01,""
2024-04-09T19:17:27.765945,management,probe-request,-65,d94147cf12befe41bb40dd7957733c54442de7a9d45a75ec3c747856c4bdc129,1,ff:ff:ff:ff:ff:ff,1,(n/a),ff:ff:ff:ff:ff:ff,1,991,1,A01,""
2024-04-09T19:17:27.779055,management,probe-request,-75,5e69a0bc9bd73c0b72642e2e0f4f99670b85e8fdf4616bc19fb1f8d63107bfe5,1,ff:ff:ff:ff:ff:ff,1,(n/a),ff:ff:ff:ff:ff:ff,1,3154,6,A01,""
2024-04-09T19:17:27.796540,management,probe-request,-75,5e69a0bc9bd73c0b72642e2e0f4f99670b85e8fdf4616bc19fb1f8d63107bfe5,1,ff:ff:ff:ff:ff:ff,1,(n/a),ff:ff:ff:ff:ff:ff,1,3155,6,A01,""
2024-04-09T19:17:27.855973,data,null,-79,05d29a432f4ff4c5f2e49e185334619d4365ef65370fcf9891bc7b1f8c0a68b6,0,804f9a272ffdb178c92bfa78b17a6293dc888ea15df131237246f2bfc26cad1f,0,(n/a),804f9a272ffdb178c92bfa78b17a6293dc888ea15df131237246f2bfc26cad1f,0,1615,6,A01,""
2024-04-09T19:17:27.857170,data,null,-77,05d29a432f4ff4c5f2e49e185334619d4365ef65370fcf9891bc7b1f8c0a68b6,0,804f9a272ffdb178c92bfa78b17a6293dc888ea15df131237246f2bfc26cad1f,0,(n/a),804f9a272ffdb178c92bfa78b17a6293dc888ea15df131237246f2bfc26cad1f,0,1615,6,A01,""
2024-04-09T19:17:27.855929,management,probe-request,-75,a6a0a285818a48c083c72c885283f1652208b3239f70e859f49067b36781acc6,0,ff:ff:ff:ff:ff:ff,1,(n/a),ff:ff:ff:ff:ff:ff,1,4049,1,A01,""
2024-04-09T19:17:27.935918,management,probe-request,-77,b3268f2d7ca90e7ea3ff549decbf484d478c3eaf28784a7bbfbd5aaee22d3a6a,1,ff:ff:ff:ff:ff:ff,1,5465544,ff:ff:ff:ff:ff:ff,1,897,1,A01,""
2024-04-09T19:17:27.937504,management,probe-request,-79,b3268f2d7ca90e7ea3ff549decbf484d478c3eaf28784a7bbfbd5aaee22d3a6a,1,ff:ff:ff:ff:ff:ff,1,eerrrtrgggyu,ff:ff:ff:ff:ff:ff,1,899,1,A01,""
2024-04-09T19:17:28.216815,management,probe-response,-21,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,5e69a0bc9bd73c0b72642e2e0f4f99670b85e8fdf4616bc19fb1f8d63107bfe5,1,juhyeon9087,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,904,1,A01,""
2024-04-09T19:17:28.378160,data,data,-75,f6e4a5fce8432422779b9e68da551a19b24b749ddbd58735bd95334747258d66,0,ff:ff:ff:ff:ff:ff,1,(n/a),0afcf2dd1a63b3e641d67e572fdd97b60ea5d4363a748c5b5ff5b07d121bd4dc,0,507,6,A01,""
2024-04-09T19:17:28.379445,data,data,-77,f6e4a5fce8432422779b9e68da551a19b24b749ddbd58735bd95334747258d66,0,ff:ff:ff:ff:ff:ff,1,(n/a),0afcf2dd1a63b3e641d67e572fdd97b60ea5d4363a748c5b5ff5b07d121bd4dc,0,508,6,A01,""
2024-04-09T19:17:28.525960,management,probe-response,-67,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,c4659335474aa2680113e192e1c21023ca769e6a53007631eae1d22ae1ca9c25,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,612,6,A01,""
2024-04-09T19:17:28.529341,management,probe-response,-71,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,c4659335474aa2680113e192e1c21023ca769e6a53007631eae1d22ae1ca9c25,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,615,6,A01,""
2024-04-09T19:17:28.725991,data,data,-71,c419f59d5917e15bd08b3ac2bd37467e8ecc076d44fc138856f3c9178718e118,0,2bb4cb5dfdc3f7b7cddee3e99afc5d3fb5ce6ba28870f68756fe14805059862e,1,(n/a),f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,2979,6,A01,""
2024-04-09T19:17:29.115988,management,probe-response,-19,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,adf401c08c2278053e5d22c0005f1a3923498a2ebb66b8939289b5a87e896336,1,juhyeon9087,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,905,1,A01,""
2024-04-09T19:17:29.118623,management,probe-response,-21,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,adf401c08c2278053e5d22c0005f1a3923498a2ebb66b8939289b5a87e896336,1,juhyeon9087,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,905,1,A01,""
2024-04-09T19:17:29.120931,management,probe-response,-19,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,adf401c08c2278053e5d22c0005f1a3923498a2ebb66b8939289b5a87e896336,1,juhyeon9087,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,905,1,A01,""
2024-04-09T19:17:29.205975,management,probe-request,-73,14bb59b4ee06a8c1c27d72811d39d856ea9c98003ed1f563f9d3680cc1d9b63a,0,ff:ff:ff:ff:ff:ff,1,sungbo,ff:ff:ff:ff:ff:ff,1,3530,6,A01,""
2024-04-09T19:17:29.315997,management,probe-response,-21,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,df019018f38cacde6c90b3634bfe3df0badcd09ea5901c60607d40dcf0332c68,0,juhyeon9087,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,906,1,A01,""
2024-04-09T19:17:29.318568,management,probe-response,-21,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,df019018f38cacde6c90b3634bfe3df0badcd09ea5901c60607d40dcf0332c68,0,juhyeon9087,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,906,1,A01,""
2024-04-09T19:17:29.337810,data,data,-73,fa37ab8e615eb19b7a2cdbcea288c51271da5f418e74d892597e9b0b6226f118,0,65d07b2dc4a8f77f2d201d8ea0e88e9f772e96c0c77ef955a8c52a2b6d2e7aad,0,(n/a),fa37ab8e615eb19b7a2cdbcea288c51271da5f418e74d892597e9b0b6226f118,0,559,1,A01,""
2024-04-09T19:17:29.456002,management,probe-request,-79,a6a0a285818a48c083c72c885283f1652208b3239f70e859f49067b36781acc6,0,ff:ff:ff:ff:ff:ff,1,CJWiFi_C329,ff:ff:ff:ff:ff:ff,1,4094,1,A01,""
2024-04-09T19:17:29.457802,management,probe-request,-71,77a691fd99f6aab6d3df8275a38f11d5b0c17d2a3bf31fbc00cd09846de6a8dd,1,ff:ff:ff:ff:ff:ff,1,(n/a),ff:ff:ff:ff:ff:ff,1,1165,1,A01,""
2024-04-09T19:17:29.466007,management,probe-response,-57,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,448759d647a39148b1bf0843957a61f39d7a947e4b085eb5b514f7098542ed1b,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,616,6,A01,""
2024-04-09T19:17:29.468890,management,probe-response,-59,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,448759d647a39148b1bf0843957a61f39d7a947e4b085eb5b514f7098542ed1b,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,621,6,A01,""
2024-04-09T19:17:29.471428,management,probe-response,-59,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,448759d647a39148b1bf0843957a61f39d7a947e4b085eb5b514f7098542ed1b,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,622,6,A01,""
2024-04-09T19:17:29.476011,management,probe-request,-75,77a691fd99f6aab6d3df8275a38f11d5b0c17d2a3bf31fbc00cd09846de6a8dd,1,ff:ff:ff:ff:ff:ff,1,(n/a),ff:ff:ff:ff:ff:ff,1,1166,1,A01,""
2024-04-09T19:17:29.495969,management,probe-response,-19,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,77a691fd99f6aab6d3df8275a38f11d5b0c17d2a3bf31fbc00cd09846de6a8dd,1,juhyeon9087,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,908,1,A01,""
2024-04-09T19:17:29.585975,management,probe-response,-51,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,448759d647a39148b1bf0843957a61f39d7a947e4b085eb5b514f7098542ed1b,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,624,6,A01,""
2024-04-09T19:17:29.685974,management,probe-response,-63,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,f0d76ab12a6f50cff78e45dc420a343ce2c0cc8e4bc7e18a91e79fdbe6cedef3,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,628,6,A01,""
2024-04-09T19:17:29.688806,management,probe-response,-65,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,f0d76ab12a6f50cff78e45dc420a343ce2c0cc8e4bc7e18a91e79fdbe6cedef3,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,631,6,A01,""
2024-04-09T19:17:29.728487,management,probe-response,-59,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,f0d76ab12a6f50cff78e45dc420a343ce2c0cc8e4bc7e18a91e79fdbe6cedef3,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,632,6,A01,""
2024-04-09T19:17:29.731098,management,probe-response,-57,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,f0d76ab12a6f50cff78e45dc420a343ce2c0cc8e4bc7e18a91e79fdbe6cedef3,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,635,6,A01,""
2024-04-09T19:17:29.747895,management,probe-response,-75,ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,dbd448a97d45598ec18004ce4161d165352da35c1816a4f23180c0da62ef9acb,1,GB-WiFi-Free,ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3256,6,A01,""
2024-04-09T19:17:29.805966,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:29.807539,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3497,6,A01,""
2024-04-09T19:17:29.808713,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3498,6,A01,""
2024-04-09T19:17:29.809749,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3499,6,A01,""
2024-04-09T19:17:29.810746,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3500,6,A01,""
2024-04-09T19:17:29.811740,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3501,6,A01,""
2024-04-09T19:17:29.812735,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3502,6,A01,""
2024-04-09T19:17:29.813735,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3503,6,A01,""
2024-04-09T19:17:29.814730,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3504,6,A01,""
2024-04-09T19:17:29.815720,data,qos-data,-75,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3505,6,A01,""
2024-04-09T19:17:29.816819,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3506,6,A01,""
2024-04-09T19:17:29.817893,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3507,6,A01,""
2024-04-09T19:17:29.818980,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3508,6,A01,""
2024-04-09T19:17:29.820026,data,qos-data,-75,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3509,6,A01,""
2024-04-09T19:17:29.885987,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:29.985976,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:29.987716,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.058123,data,qos-null,-9,8e808f2c6c4a21f24b012b5038a8cf544fce3c05c0c0e3bb82480736d32319dd,0,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,(n/a),7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,103,1,A01,""
2024-04-09T19:17:30.062424,management,action,-71,ec1a957e646c6bec8a4b252ec986c7e5d299c5d783706560eaeee2971b8b63bc,0,fa37ab8e615eb19b7a2cdbcea288c51271da5f418e74d892597e9b0b6226f118,0,(n/a),fa37ab8e615eb19b7a2cdbcea288c51271da5f418e74d892597e9b0b6226f118,0,1901,1,A01,""
2024-04-09T19:17:30.086001,data,qos-data,-75,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.087583,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.185968,data,qos-data,-79,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.285973,data,qos-data,-81,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.385995,data,qos-data,-79,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.387556,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.486026,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.568196,management,probe-response,-55,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,df019018f38cacde6c90b3634bfe3df0badcd09ea5901c60607d40dcf0332c68,0,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,640,6,A01,""
2024-04-09T19:17:30.570827,management,probe-response,-59,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,df019018f38cacde6c90b3634bfe3df0badcd09ea5901c60607d40dcf0332c68,0,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,643,6,A01,""
2024-04-09T19:17:30.685969,management,probe-response,-65,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,e31aca7b92cd1b301c3a176d4412d282a57be8448b4f491d0c7465dae5e6678b,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,647,6,A01,""
2024-04-09T19:17:30.748677,data,data,-67,c419f59d5917e15bd08b3ac2bd37467e8ecc076d44fc138856f3c9178718e118,0,ff:ff:ff:ff:ff:ff,1,(n/a),f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,2980,6,A01,""
2024-04-09T19:17:30.749842,data,data,-69,766cca1df63f1c570a62157404fd2a38314009b44afda455a94f2ad8fd277990,1,ff:ff:ff:ff:ff:ff,1,(n/a),f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,2981,6,A01,""
2024-04-09T19:17:30.775985,management,probe-response,-21,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,6030d203a810e8c6d5d0458d1c16a9e3eb9cd19a47fa88f8622cc09681549d2d,0,juhyeon9087,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,909,1,A01,""
2024-04-09T19:17:30.795970,management,probe-response,-19,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,6030d203a810e8c6d5d0458d1c16a9e3eb9cd19a47fa88f8622cc09681549d2d,0,juhyeon9087,7315518adbb39d91baee4b30f2af0e2676bc2caf6f4b6c82185489742104a5f6,1,909,1,A01,""
2024-04-09T19:17:30.885981,management,probe-response,-59,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,bbc95113444c46a410a71330e3596813c7ad0a9529950b8c250d51bc61996801,1,SK_WiFiGIGA8161_2.4G,f0659bdd9305e4341afb9f55df7cd20a4adfd726f83a33c3857281dfa3de8575,0,651,6,A01,""
2024-04-09T19:17:30.888792,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.955980,data,null,-69,ec1a957e646c6bec8a4b252ec986c7e5d299c5d783706560eaeee2971b8b63bc,0,fa37ab8e615eb19b7a2cdbcea288c51271da5f418e74d892597e9b0b6226f118,0,(n/a),fa37ab8e615eb19b7a2cdbcea288c51271da5f418e74d892597e9b0b6226f118,0,1902,1,A01,""
2024-04-09T19:17:30.987050,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:30.988850,data,qos-data,-79,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:31.085990,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:31.087368,data,qos-data,-79,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:31.305981,data,qos-data,-73,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
2024-04-09T19:17:31.385983,data,qos-data,-77,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,0,731551ead8c1a5b6a6985d1c8939d0b08b443bf50dcc48184f33ae3030ab2237,1,(n/a),ccb68a22bd678793b45a7bc6c6d75e34f93ddc15cb96bd16b9a87fc46d2ab027,0,3496,6,A01,""
